customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-10814,Male,0,No,No,69,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),64.46,4192.76,0
CU-10815,Female,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),53.92,3386.68,0
CU-10816,Female,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.84,1839.37,0
CU-10817,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,77.54,463.67,0
CU-10818,Female,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,55.21,366.42,0
CU-10819,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.39,366.81,1
CU-10820,Male,0,No,Yes,72,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,49.97,3457.09,0
CU-10821,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),70.58,1796.52,1
CU-10822,Male,0,No,Yes,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,55.12,726.64,0
CU-10823,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,59.51,2315.21,0
CU-10824,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.32,1135.19,1
CU-10825,Male,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,69.7,3868.32,0
CU-10826,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,70.41,4811.67,0
CU-10827,Male,1,Yes,No,52,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,66.55,3381.43,0
CU-10828,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.71,757.27,1
CU-10829,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.48,1348.61,1
CU-10830,Female,1,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),52.93,892.74,1
CU-10831,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,73.07,829.16,1
CU-10832,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),74.69,647.91,0
CU-10833,Female,0,No,No,3,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.71,191.79,1
CU-10834,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.17,4340.62,0
CU-10835,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,66.41,450.36,0
CU-10836,Female,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,78.6,3400.41,1
CU-10837,Female,1,No,Yes,65,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,52.43,3340.46,0
CU-10838,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,80.62,4451.21,0
CU-10839,Female,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,68.51,3600.08,0
CU-10840,Male,0,Yes,Yes,63,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),62.68,3773.05,0
CU-10841,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.55,397.05,1
CU-10842,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),73.59,3558.15,1
CU-10843,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,45.32,695.94,0
CU-10844,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),54.02,3444.94,0
CU-10845,Female,0,No,No,19,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,34.28,631.89,0
CU-10846,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),53.18,256.99,0
CU-10847,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.05,185.16,0
CU-10848,Male,0,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,84.18,836.78,0
CU-10849,Female,0,No,Yes,66,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,52.63,3438.28,0
CU-10850,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),75.99,3762.38,0
CU-10851,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.28,2843.69,1
CU-10852,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,80.62,4458.66,0
CU-10853,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.49,69.27,1
CU-10854,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,71.73,714.19,1
CU-10855,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.89,4878.41,1
CU-10856,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,61.56,752.59,0
CU-10857,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,73.33,4769.03,0
CU-10858,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,69.68,1327.71,0
CU-10859,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,3287.49,0
CU-10860,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.95,2644.68,0
CU-10861,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),73.57,4092.46,0
CU-10862,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.98,37.98,1
CU-10863,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,84.39,3649.64,0
CU-10864,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.88,2573.39,0
CU-10865,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,75.96,1129.1,1
CU-10866,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),72.69,988.62,0
CU-10867,Female,0,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),62.04,3394.81,0
CU-10868,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),87.17,5901.32,0
CU-10869,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.23,1987.27,1
CU-10870,Female,1,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.89,1372.69,1
CU-10871,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.32,822.62,0
CU-10872,Female,1,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),61.89,2588.66,0
CU-10873,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.19,1716.1,0
CU-10874,Female,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.97,1100.74,0
CU-10875,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),68.78,1977.75,0
CU-10876,Male,0,No,No,66,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,57.46,3641.04,0
CU-10877,Male,1,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.37,4343.08,0
CU-10878,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.29,147.76,1
CU-10879,Female,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.57,107.78,0
CU-10880,Male,0,Yes,No,63,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),56.18,3352.62,0
CU-10881,Female,1,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),59.32,745.54,1
CU-10882,Female,1,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),70.8,2997.17,0
CU-10883,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,50.86,2346.74,0
CU-10884,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.69,4128.64,0
CU-10885,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,78.55,5193.16,0
CU-10886,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.91,309.64,1
CU-10887,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.25,197.68,0
CU-10888,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),86.85,86.85,1
CU-10889,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.14,2160.95,0
CU-10890,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,69.57,1908.66,1
CU-10891,Female,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,68.72,890.97,0
CU-10892,Male,1,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),43.57,1584.38,0
CU-10893,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.52,3549.01,0
CU-10894,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.17,1836.72,0
CU-10895,Female,1,No,No,28,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),42.73,1170.22,1
CU-10896,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.37,59.92,1
CU-10897,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.04,153.95,0
CU-10898,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.68,1487.49,1
CU-10899,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,76.77,5231.4,0
CU-10900,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.36,419.38,1
CU-10901,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,66.42,3822.76,0
CU-10902,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.36,3545.6,0
CU-10903,Male,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.68,2563.56,0
CU-10904,Female,1,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,62.05,532.8,0
CU-10905,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.58,2600.36,1
CU-10906,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,81.09,1287.76,1
CU-10907,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),71.31,1040.0,1
CU-10908,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),78.28,229.09,1
CU-10909,Male,0,Yes,No,18,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,32.83,565.45,0
CU-10910,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.44,115.06,0
CU-10911,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),64.42,435.72,1
CU-10912,Female,0,No,No,43,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.35,2564.96,0
CU-10913,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.47,985.32,0
CU-10914,Female,0,Yes,Yes,50,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,40.62,1932.33,0
CU-10915,Female,0,No,No,64,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),37.73,2281.01,0
CU-10916,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.87,2488.25,0
CU-10917,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,53.79,3827.07,0
CU-10918,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.75,670.65,1
CU-10919,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),73.47,1369.44,1
CU-10920,Male,1,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.17,825.05,0
CU-10921,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.22,1896.21,0
CU-10922,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),74.79,4987.5,0
CU-10923,Female,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.97,2406.82,0
CU-10924,Male,0,No,No,55,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,67.61,3555.39,0
CU-10925,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.37,3193.06,1
CU-10926,Male,0,No,No,22,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,64.51,1383.17,0
CU-10927,Female,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.43,500.08,1
CU-10928,Female,1,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.86,1061.12,1
CU-10929,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,62.24,4209.71,0
CU-10930,Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,46.56,3212.01,0
CU-10931,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.3,1730.21,1
CU-10932,Male,1,Yes,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.82,2985.89,0
CU-10933,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,84.07,579.92,1
CU-10934,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.16,813.12,1
CU-10935,Male,0,No,No,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,71.47,2120.74,0
CU-10936,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),51.17,2069.84,0
CU-10937,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.45,38.09,0
CU-10938,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),73.79,285.06,1
CU-10939,Male,0,No,No,22,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.88,1209.19,0
CU-10940,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.5,3364.1,1
CU-10941,Female,0,No,No,26,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,50.52,1266.71,0
CU-10942,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.42,803.21,0
CU-10943,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.01,187.18,1
CU-10944,Male,1,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,362.63,0
CU-10945,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),49.84,2140.79,0
CU-10946,Female,0,Yes,No,65,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.46,3124.68,0
CU-10947,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.53,950.06,0
CU-10948,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.08,2721.85,0
CU-10949,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.08,115.37,1
CU-10950,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,82.3,82.3,1
CU-10951,Male,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.88,153.51,0
CU-10952,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.86,2869.82,0
CU-10953,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),68.21,3014.86,0
CU-10954,Female,1,Yes,Yes,10,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.8,548.44,0
CU-10955,Female,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.19,720.92,0
CU-10956,Female,1,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.62,437.89,0
CU-10957,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.97,3534.14,0
CU-10958,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,84.42,3690.23,0
CU-10959,Female,0,Yes,No,53,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.79,1972.72,1
CU-10960,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.23,2485.74,0
CU-10961,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.89,1746.44,0
CU-10962,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.38,302.43,0
CU-10963,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.74,961.25,1
CU-10964,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.93,2249.51,0
